field_1,MonitoringLocationIdentifier,lat,lon
"28325",USGS-06882000,40.0447222,-96.5872222
"6281",21KAN001_WQX-SC261,39.237593,-96.571211
"28335",USGS-06887000,39.2372186,-96.5713918
"6554",21KAN001_WQX-SC741,39.70063,-96.75433
"28332",USGS-06884400,39.7258352,-96.8047432
"28331",USGS-06884025,39.9802778,-97.0047222
"6255",21KAN001_WQX-SC232,39.98039,-97.00431
"28450",USGS-06902000,39.6400278,-93.2736944
"16439",EPA_R7_WQX-BR10,39.421865,-93.132602
"16436",EPA_R7_WQX-BR06,39.392363,-92.926697
"28454",USGS-06905500,39.5399444,-92.79075
"28512",USGS-06926510,38.4214444,-92.20825
"28519",USGS-06928600,37.8919846,-92.0815539
"28526",USGS-06930800,37.9200403,-91.9759959
"33237",USGS-390744094280401,39.13,-94.4677778
"28429",USGS-06895500,39.2150194,-93.5152118
"33249",USGS-390843094291801,39.1469444,-94.4883333
"28536",USGS-06937000,38.8217156,-90.1714981
"28533",USGS-06935972,38.8275503,-90.4409505
"32918",USGS-383802090444000,38.6339419,-90.7445734
"28527",USGS-06934500,38.7098056,-91.4385
"28528",USGS-06935715,38.6628307,-90.7279059
"32936",USGS-384022090425700,38.6728307,-90.7159609
"28648",USGS-07049691,36.4208333,-93.8472222
"15337",ARDEQH2O_WQX-WHI0052,36.106,-94.0114
"28633",USGS-07048700,36.1058333,-94.0111111
"28681",USGS-07053450,36.5950631,-93.3090721
"28662",USGS-07052500,36.8053889,-93.4615833
"1002",11NPSWRD_WQX-WICR_SWTP_18,36.9391944,-93.3855833
"32476",USGS-365618093230901,36.9383333,-93.3858333
"1008",11NPSWRD_WQX-WICR_WRB_18,36.9656944,-93.3635833
"1003",11NPSWRD_WQX-WICR_TMDL_4,36.9969,-93.37
"964",11NPSWRD_WQX-WICR_BORCHE_JR4,37.0065833,-93.3646667
"28660",USGS-07052250,37.0065833,-93.3646667
"999",11NPSWRD_WQX-WICR_SWTP_10,37.0761389,-93.3711111
"28654",USGS-07051600,37.0764416,-93.371023
"15332",ARDEQH2O_WQX-WHI0047,36.366,-92.577
"15325",ARDEQH2O_WQX-WHI0029,35.6433,-91.4617
"15331",ARDEQH2O_WQX-WHI0046,36.223,-92.299
"28713",USGS-07060000,36.2492345,-92.2384887
"28711",USGS-07058500,36.5876111,-92.2888556
"28709",USGS-07057500,36.6230278,-92.2481389
"15330",ARDEQH2O_WQX-WHI0045,36.215,-92.284
"15311",ARDEQH2O_WQX-WHI0004,36.2986,-90.858333
"28740",USGS-07068000,36.6220029,-90.8476225
"28739",USGS-07067800,36.8189434,-90.9467929
"28738",USGS-07067000,36.9913889,-91.0135
"817",11NPSWRD_WQX-OZAR_NPS_PMAC,37.1816667,-91.1769444
"818",11NPSWRD_WQX-OZAR_NPS_PMBC,37.1808333,-91.1744444
"820",11NPSWRD_WQX-OZAR_NPS_ROUL,37.2794444,-91.4044444
"15278",ARDEQH2O_WQX-UWBKR01,35.9442,-91.2131
"28748",USGS-07072500,36.1025,-91.0977778
"15323",ARDEQH2O_WQX-WHI0025B,36.213787,-90.986549
"15324",ARDEQH2O_WQX-WHI0025C,36.205975,-90.99202
"15321",ARDEQH2O_WQX-WHI0025,36.2539,-90.97
"15322",ARDEQH2O_WQX-WHI0025A,36.25573,-90.957832
"28750",USGS-07074500,35.6052778,-91.2888889
"28757",USGS-07076000,35.5172222,-91.9972222
"15339",ARDEQH2O_WQX-WHI0059,35.2553,-91.676
"15063",ARDEQH2O_WQX-ARK0170,35.582649,-92.427917
"15899",CORIVWCH_WQX-34,38.4871,-105.374
"15878",CORIVWCH_WQX-32,38.3712506,-105.6890061
"28777",USGS-07096000,38.4338867,-105.2572128
"28808",USGS-07109500,38.248058,-104.3991356
"28786",USGS-07099971,38.253275,-104.6028778
"32726",USGS-381510104350601,38.2527806,-104.5855292
"16030",CORIVWCH_WQX-449,38.2702222,-104.676202
"16044",CORIVWCH_WQX-475,38.2678,-104.6578
"28785",USGS-07099500,38.2672249,-104.6577535
"28784",USGS-07099400,38.2716694,-104.718033
"32751",USGS-382331105042101,38.3918861,-105.0725028
"32758",USGS-382401105070401,38.4004111,-105.1178111
"32757",USGS-382356105065801,38.3990222,-105.1159889
"32756",USGS-382356105065401,38.3990222,-105.1150444
"15945",CORIVWCH_WQX-37,38.39919,-105.11492
"32783",USGS-382608105143801,38.4356861,-105.2439583
"28779",USGS-07097000,38.3883342,-105.0160961
"32766",USGS-382449105092601,38.4135361,-105.1573472
"32785",USGS-382620105122301,38.4387778,-105.2063472
"32786",USGS-382620105133801,38.43885,-105.2273306
"32787",USGS-382621105132801,38.4392694,-105.2245611
"15897",CORIVWCH_WQX-33,38.4394554,-105.232781
"32788",USGS-382622105135801,38.4394778,-105.2328417
"32780",USGS-382601105115701,38.4335583,-105.1992861
"32778",USGS-382552105114401,38.4310472,-105.1955833
"32775",USGS-382541105112601,38.4280556,-105.1905556
"32776",USGS-382541105112701,38.4280806,-105.1909639
"32774",USGS-382537105112301,38.4270778,-105.1897889
"32772",USGS-382522105105301,38.4227917,-105.1813556
"32769",USGS-382521105104501,38.4223694,-105.1791611
"32704",USGS-380208103260500,38.0355556,-103.4347222
"28812",USGS-07123000,37.9905556,-103.5319444
"16024",CORIVWCH_WQX-438,37.9914324,-103.5327507
"16025",CORIVWCH_WQX-439,38.02656,-103.629678
"16028",CORIVWCH_WQX-441,38.0644152,-103.685238
"28811",USGS-07120500,38.0652856,-103.6860593
"28810",USGS-07119700,38.1258393,-103.9119006
"28809",USGS-07117500,38.1788928,-104.1391298
"28820",USGS-07130500,38.0663963,-102.9324228
"16071",CORIVWCH_WQX-4845,38.0698,-103.1792
"28821",USGS-07133000,38.1057917,-102.6182056
"6412",21KAN001_WQX-SC598,37.96984,-101.12888
"6246",21KAN001_WQX-SC223,38.02837,-102.01172
"6306",21KAN001_WQX-SC286,37.87187,-100.68156
"6398",21KAN001_WQX-SC584,38.3055,-98.86645
"6408",21KAN001_WQX-SC594,37.65604,-99.75263
"6305",21KAN001_WQX-SC285,37.71361,-99.90638
"6304",21KAN001_WQX-SC284,38.35575,-98.66401
"6703",21KAN001_WQX-SPA170,38.35575,-98.66401
"6401",21KAN001_WQX-SC587,37.92791,-99.37544
"6797",21KAN001_WQX-SPA458,37.92803,-99.37533
"6571",21KAN001_WQX-SC758,37.69129,-97.35312
"28827",USGS-07143350,37.8425118,-97.5192112
"6303",21KAN001_WQX-SC283,37.94641,-97.7751
"6649",21KAN001_WQX-SPA059,37.94706,-97.77556
"6868",21KAN001_WQX-SPB131,38.20849,-98.32014
"6603",21KAN001_WQX-SP903,38.06081,-97.99864
"6337",21KAN001_WQX-SC523,38.05712,-97.9932
"6350",21KAN001_WQX-SC536,37.81035,-97.42687
"6602",21KAN001_WQX-SP902,37.81035,-97.42687
"6864",21KAN001_WQX-SPB126,38.13083,-98.08737
"6338",21KAN001_WQX-SC524,37.98468,-97.86682
"6241",21KAN001_WQX-SC218,37.05641,-97.05897
"6341",21KAN001_WQX-SC527,37.27441,-97.16226
"6301",21KAN001_WQX-SC281,37.5443,-97.27591
"6542",21KAN001_WQX-SC729,37.607,-97.30685
"6756",21KAN001_WQX-SPA335,37.607,-97.30685
"6182",21KAN001_WQX-SC036,37.56176,-97.85362
"6995",21KAN001_WQX-SPB506,37.62601,-98.20889
"6610",21KAN001_WQX-SP912,37.33572,-97.24075
"6300",21KAN001_WQX-SC280,37.36385,-97.27648
"6796",21KAN001_WQX-SPA456,37.17001,-96.95405
"6346",21KAN001_WQX-SC532,37.17018,-96.95398
"6564",21KAN001_WQX-SC751,37.288749,-97.037238
"6686",21KAN001_WQX-SPA132,37.41917,-97.01395
"6198",21KAN001_WQX-SC106,37.58886,-97.00027
"6298",21KAN001_WQX-SC278,37.05624,-97.02486
"28853",USGS-07156900,37.0111372,-100.4918171
"6245",21KAN001_WQX-SC222,37.01163,-100.49189
"6599",21KAN001_WQX-SP829,37.01163,-100.49189
"6406",21KAN001_WQX-SC592,37.02635,-99.48242
"6959",21KAN001_WQX-SPB403,37.03748,-99.77665
"28854",USGS-07157580,36.977252,-99.9759682
"19675",OKWRB-STREAMS_WQX-620920020010-001RS,36.516709,-98.8799018
"19826",OKWRB-STREAMS_WQX-OKPB01-229,36.87,-99.35
"19676",OKWRB-STREAMS_WQX-620920020010-002RS,36.756467,-99.1173536
"28855",USGS-07157950,36.8519748,-99.315387
"19677",OKWRB-STREAMS_WQX-620920030010-001AT,36.8520906,-99.3162287
"19668",OKWRB-STREAMS_WQX-620910010010-001AT,35.9198185,-97.4257038
"19669",OKWRB-STREAMS_WQX-620910020010-001AT,35.9515308,-97.9140704
"19724",OKWRB-STREAMS_WQX-FW08OK089,36.276489,-98.301065
"19674",OKWRB-STREAMS_WQX-620920010010-001AT,36.3717793,-98.4520119
"19717",OKWRB-STREAMS_WQX-FW08OK077,36.008833,-96.818372
"19666",OKWRB-STREAMS_WQX-620900030010-001AT,35.9857028,-96.9130502
"28856",USGS-07161000,35.9575563,-97.031975
"19663",OKWRB-STREAMS_WQX-620900010170-001AT,36.0944219,-96.5787792
"16842",KAWNATON_WQX-KN-AR-003,36.69556,-96.9269
"16843",KAWNATON_WQX-KN-AR-009,36.8571,-96.9258
"16840",KAWNATON_WQX-KN-AR-001,36.88194,-96.9467
"19698",OKWRB-STREAMS_WQX-621210000010-001AT,36.8832165,-96.9461811
"19681",OKWRB-STREAMS_WQX-621010010160-001AT,36.8201801,-98.3599408
"19682",OKWRB-STREAMS_WQX-621010010160-003RS,36.8234102,-98.4139862
"19683",OKWRB-STREAMS_WQX-621010010220-001RS,36.8150993,-98.6475628
"19684",OKWRB-STREAMS_WQX-621010010220-002RS,36.9619373,-98.7821895
"6244",21KAN001_WQX-SC221,36.96177,-98.78203
"6405",21KAN001_WQX-SC591,37.00605,-98.84407
"6870",21KAN001_WQX-SPB135,37.07023,-98.9641
"19679",OKWRB-STREAMS_WQX-621000010010-001AT,36.6707037,-97.3095166
"19737",OKWRB-STREAMS_WQX-FW08OK185,36.700119,-97.7335
"19680",OKWRB-STREAMS_WQX-621000010010-002AT,36.5780379,-97.0766755
"19714",OKWRB-STREAMS_WQX-FW08OK073,36.604358,-97.093632
"19690",OKWRB-STREAMS_WQX-621100000010-002RS,36.6374966,-97.232956
"19691",OKWRB-STREAMS_WQX-621100000010-003AT,36.6883444,-97.2512972
"19689",OKWRB-STREAMS_WQX-621100000010-001AT,36.8115531,-97.2780829
"19836",OKWRB-STREAMS_WQX-OKR9-0902,36.9580016,-97.4219204
"6242",21KAN001_WQX-SC219,37.04088,-97.49163
"6343",21KAN001_WQX-SC529,37.07957,-97.52865
"28846",USGS-07151500,37.1286889,-97.6015694
"6846",21KAN001_WQX-SPB090,37.24668,-97.76525
"6981",21KAN001_WQX-SPB474,37.2852,-97.80845
"6577",21KAN001_WQX-SP803,37.36685,-97.90456
"6340",21KAN001_WQX-SC526,37.36685,-97.90456
"19692",OKWRB-STREAMS_WQX-621200010200-001AT,36.5048127,-96.725471
"19725",OKWRB-STREAMS_WQX-FW08OK093,36.57653,-96.889653
"19519",OKWRB-STREAMS_WQX-121510020010-001AT,36.8512164,-95.5853135
"6238",21KAN001_WQX-SC215,37.00553,-95.59228
"6377",21KAN001_WQX-SC563,37.17256,-95.65707
"6715",21KAN001_WQX-SPA200,37.22364,-95.67804
"6197",21KAN001_WQX-SC105,37.32676,-95.68463
"6583",21KAN001_WQX-SP810,37.32676,-95.68463
"19518",OKWRB-STREAMS_WQX-121510010010-001AT,36.6990251,-95.5593771
"19513",OKWRB-STREAMS_WQX-121500010200-001AT,35.9554732,-95.4947762
"28880",USGS-07178620,36.162043,-95.6188679
"19516",OKWRB-STREAMS_WQX-121500020260-001AT,36.1657023,-95.619321
"19517",OKWRB-STREAMS_WQX-121500030010-001AT,36.3072495,-95.6979427
"28876",USGS-07178200,36.2231514,-95.8194322
"19509",OKWRB-STREAMS_WQX-121300010010-001AT,36.2231141,-95.8192124
"28872",USGS-07177600,36.249259,-95.9433287
"28871",USGS-07177500,36.2784253,-95.954162
"6394",21KAN001_WQX-SC580,38.405616,-96.098951
"6960",21KAN001_WQX-SPB404,38.40562,-96.09895
"6823",21KAN001_WQX-SPB036,38.36771,-96.00223
"6293",21KAN001_WQX-SC273,38.36771,-96.00223
"7033",21KAN001_WQX-SPB612,38.36771,-96.00223
"6775",21KAN001_WQX-SPA387,38.36582,-96.11486
"6294",21KAN001_WQX-SC274,38.36582,-96.11486
"6611",21KAN001_WQX-SP915,38.3786,-96.26184
"6440",21KAN001_WQX-SC627,38.36978,-96.63024
"6193",21KAN001_WQX-SC098,38.083685,-95.655809
"6969",21KAN001_WQX-SPB436,38.11518,-95.68525
"28883",USGS-07182510,38.1944668,-95.735264
"6292",21KAN001_WQX-SC272,38.19458,-95.73468
"6374",21KAN001_WQX-SC560,37.730635,-95.441914
"6718",21KAN001_WQX-SPA211,38.07707,-95.63436
"6680",21KAN001_WQX-SPA116,37.84921,-95.46683
"6291",21KAN001_WQX-SC271,37.62551,-95.39784
"32722",USGS-381421095451600,38.2392694,-95.7544861
"6924",21KAN001_WQX-SPB260,37.03693,-95.08108
"6237",21KAN001_WQX-SC214,37.03693,-95.08108
"6869",21KAN001_WQX-SPB132,37.49384,-95.16339
"6380",21KAN001_WQX-SC566,37.165,-95.06249
"19842",OKWRB-STREAMS_WQX-OKRV-2019,36.8781145,-94.8933151
"28885",USGS-07185000,36.9286814,-94.9574574
"19530",OKWRB-STREAMS_WQX-121600040220-001AT,36.9289984,-94.9570735
"19529",OKWRB-STREAMS_WQX-121600040010-001AT,36.7986491,-94.8192742
"35570",WNENVDPT_WQX-WN23,36.7990034,-94.7559388
"19521",OKWRB-STREAMS_WQX-121600010010-002SR,35.7946615,-95.2913438
"19520",OKWRB-STREAMS_WQX-121600010010-001SR,35.8056973,-95.2625188
"19526",OKWRB-STREAMS_WQX-121600020170-001AT,36.4437277,-95.0555433
"19522",OKWRB-STREAMS_WQX-121600010280-001AT,36.176551,-95.2757071
"29064",USGS-07221500,35.6548333,-104.3786111
"29069",USGS-07227140,35.3900514,-103.0438341
"29070",USGS-07227500,35.4703261,-101.879628
"29071",USGS-07228000,35.935042,-100.3706884
"19651",OKWRB-STREAMS_WQX-520620020010-001AT,36.054197,-98.9689478
"19721",OKWRB-STREAMS_WQX-FW08OK085,36.037029,-99.003004
"19835",OKWRB-STREAMS_WQX-OKR9-0901,35.9258188,-99.5152463
"29072",USGS-07228300,35.7714365,-98.6750816
"29076",USGS-07228360,35.5911612,-98.5167362
"19550",OKWRB-STREAMS_WQX-220600010119-001AT,34.9758967,-96.2423102
"19715",OKWRB-STREAMS_WQX-FW08OK075,34.973808,-96.25425
"19646",OKWRB-STREAMS_WQX-520600010010-001AT,34.9334385,-96.6830356
"19648",OKWRB-STREAMS_WQX-520610010010-002RS,35.1936839,-97.485054
"19649",OKWRB-STREAMS_WQX-520610020150-001AT,35.5429291,-98.3183171
"32319",USGS-353357098220901,35.5658835,-98.3695079
"19549",OKWRB-STREAMS_WQX-220300000010-001AT,35.263061,-95.2391545
"19551",OKWRB-STREAMS_WQX-220600010119-002AT,35.1461433,-95.9003947
"29090",USGS-07241000,35.4786685,-97.6633752
"29089",USGS-07240200,35.5145007,-97.6636534
"19480",OKCONCOM_WQX-OK520530-00-0010H,35.5626,-97.9592
"19644",OKWRB-STREAMS_WQX-520530000010-001AT,35.5626121,-97.9588456
"29088",USGS-07239450,35.6169933,-98.0653316
"19645",OKWRB-STREAMS_WQX-520530000010-002AT,35.8121651,-98.4207995
"19629",OKWRB-STREAMS_WQX-520500010110-001AT,35.31618,-95.9549333
"19632",OKWRB-STREAMS_WQX-520510000010-001AT,35.2644946,-96.2070638
"19633",OKWRB-STREAMS_WQX-520510000010-003RS,35.3344801,-96.2998242
"19711",OKWRB-STREAMS_WQX-FW08OK067,35.443414,-96.425544
"19635",OKWRB-STREAMS_WQX-520510000010-005RS,35.4296622,-96.4079216
"19498",OKCORCOM_WQX-SN_N.CanadianRv_02052001,35.4301667,-96.4075667
"19642",OKWRB-STREAMS_WQX-520510000110-006RS,35.3999226,-96.6704168
"20229",SFNOES_WQX-North Canadian 003,35.400285,-96.669544
"20230",SFNOES_WQX-North Canadian River,35.4100472,-96.7898889
"19639",OKWRB-STREAMS_WQX-520510000110-003RS,35.4105634,-96.7888353
"19638",OKWRB-STREAMS_WQX-520510000110-002AT,35.4105634,-96.7888353
"19637",OKWRB-STREAMS_WQX-520510000110-001SR,35.4054959,-96.8758954
"19640",OKWRB-STREAMS_WQX-520510000110-004RS,35.4054959,-96.8758954
"29095",USGS-07241800,35.3331267,-96.8694661
"19641",OKWRB-STREAMS_WQX-520510000110-005AT,35.3331623,-96.869409
"20228",SFNOES_WQX-North Canadian 002,35.332861,-96.869122
"19643",OKWRB-STREAMS_WQX-520510000110-007RS,35.3913168,-97.0398694
"29091",USGS-07241520,35.5656147,-97.367258
"29092",USGS-07241550,35.5003412,-97.1939194
"19636",OKWRB-STREAMS_WQX-520510000110-001AT,35.500333,-97.1942953
"19722",OKWRB-STREAMS_WQX-FW08OK087,35.502765,-97.177055
"19634",OKWRB-STREAMS_WQX-520510000010-004RS,35.3332302,-96.1851542
"19504",OKWRB-STREAMS_WQX-120410010080-001AT,35.8209555,-95.6399526
"19507",OKWRB-STREAMS_WQX-120420010010-002SR,35.9737439,-95.9210814
"19506",OKWRB-STREAMS_WQX-120420010010-001SR,36.1317254,-95.9923102
"19508",OKWRB-STREAMS_WQX-120420010130-001AT,36.1239387,-96.1157834
"19501",OKWRB-STREAMS_WQX-120400010260-002SR,35.7411401,-95.2628771
"19713",OKWRB-STREAMS_WQX-FW08OK070,35.748012,-95.293063
"19512",OKWRB-STREAMS_WQX-121400010260-001AT,35.7701607,-95.300311
"29061",USGS-07198000,35.5731511,-95.0688458
"29021",USGS-07196520,35.853147,-94.915509
"15634",CHEROKEE_WQX-ILL2,35.917185,-94.9281516
"29017",USGS-07196500,35.9255472,-94.9217028
"29016",USGS-07196490,35.9428686,-94.9160659
"19535",OKWRB-STREAMS_WQX-121700030010-001AT,35.9260645,-94.9238037
"19838",OKWRB-STREAMS_WQX-OKRM-1016,35.9378991,-94.9195326
"19758",OKWRB-STREAMS_WQX-OKIO6594-002,35.9469167,-94.8988333
"19795",OKWRB-STREAMS_WQX-OKIO6594-066,35.9726381,-94.8739244
"29013",USGS-07196400,35.9673127,-94.9110661
"29011",USGS-07196320,36.0317565,-94.9107885
"29010",USGS-07196260,36.0681443,-94.882454
"19759",OKWRB-STREAMS_WQX-OKIO6594-005,36.0921944,-94.8319167
"29008",USGS-07196190,36.0945317,-94.8299522
"19767",OKWRB-STREAMS_WQX-OKIO6594-021,36.1112778,-94.8143889
"29004",USGS-07196090,36.1042527,-94.7827283
"15633",CHEROKEE_WQX-ILL1,36.10638,-94.7811666
"19789",OKWRB-STREAMS_WQX-OKIO6594-057,36.1206667,-94.7661944
"29002",USGS-07196040,36.1736951,-94.7230032
"28989",USGS-07195610,36.1739728,-94.7207809
"15629",CHEROKEE_WQX-FC5,36.1744683,-94.7207083
"19761",OKWRB-STREAMS_WQX-OKIO6594-009,36.1670833,-94.7213611
"28987",USGS-07195580,36.1534171,-94.6938356
"19536",OKWRB-STREAMS_WQX-121700030350-001AT,36.1299406,-94.5715123
"28984",USGS-07195500,36.1300819,-94.5721645
"28979",USGS-07195430,36.1086111,-94.5333333
"14987",ARDEQH2O_WQX-ARK0006,36.109415,-94.534458
"29116",USGS-07249455,35.3917577,-94.4324373
"19546",OKWRB-STREAMS_WQX-220200010010-001AT,35.392429,-94.4326779
"19837",OKWRB-STREAMS_WQX-OKRM-1011,35.381533,-94.4462599
"29170",USGS-07263620,34.6811111,-92.1513889
"19745",OKWRB-STREAMS_WQX-FW08OK220,34.627296,-99.404062
"19601",OKWRB-STREAMS_WQX-311600020010-001AT,34.8576499,-99.5092573
"29282",USGS-07300000,34.9575529,-100.220949
"19602",OKWRB-STREAMS_WQX-311600020010-002AT,34.4789321,-99.3828672
"29283",USGS-07301110,34.4789648,-99.38231
"29292",USGS-07301950,35.0531107,-99.3711958
"29286",USGS-07301750,35.0550551,-99.3720292
"19809",OKWRB-STREAMS_WQX-OKPB01-003,35.10289,-99.39822
"19599",OKWRB-STREAMS_WQX-311510010010-001AT,35.1671293,-99.5073037
"19596",OKWRB-STREAMS_WQX-311500010020-002AT,34.506944,-99.207778
"19595",OKWRB-STREAMS_WQX-311500010020-001AT,34.6379245,-99.1031153
"29294",USGS-07305000,34.6381266,-99.103691
"19820",OKWRB-STREAMS_WQX-OKPB01-099,34.867074,-99.311948
"19604",OKWRB-STREAMS_WQX-311800000010-002AT,34.888889,-99.378056
"19603",OKWRB-STREAMS_WQX-311800000010-001AT,34.9263748,-99.5019767
"19605",OKWRB-STREAMS_WQX-311800000010-002RS,35.011719,-99.903717
"29293",USGS-07303400,35.01172,-99.9037143
"19716",OKWRB-STREAMS_WQX-FW08OK076,34.562038,-99.88294
"19719",OKWRB-STREAMS_WQX-FW08OK083,34.085238,-98.442365
"29296",USGS-07308500,34.1100933,-98.5317234
"19592",OKWRB-STREAMS_WQX-311310010010-002AT,34.11,-98.531389
"19591",OKWRB-STREAMS_WQX-311310010010-001AT,34.2115454,-99.0815551
"29295",USGS-07307800,34.2275718,-100.0737179
"29320",USGS-07316000,33.7278833,-97.1600129
"19580",OKWRB-STREAMS_WQX-311100010190-002AT,33.7273929,-97.1589662
"19810",OKWRB-STREAMS_WQX-OKPB01-010,33.91919,-97.49228
"29319",USGS-07315500,33.8787106,-97.9344798
"19579",OKWRB-STREAMS_WQX-311100010190-001AT,33.8786094,-97.9345725
"19587",OKWRB-STREAMS_WQX-311200000010-001AT,34.132561,-98.0921829
"29307",USGS-07312500,33.9095418,-98.5336663
"19563",OKWRB-STREAMS_WQX-310830010010-004RS,35.0885297,-98.092902
"19561",OKWRB-STREAMS_WQX-310830010010-001AT,35.0844815,-98.243303
"19562",OKWRB-STREAMS_WQX-310830010010-002RS,35.0872418,-98.4362188
"19559",OKWRB-STREAMS_WQX-310810010010-001AT,34.738484,-97.1653816
"19560",OKWRB-STREAMS_WQX-310810020010-001AT,34.9261546,-97.7739797
"19720",OKWRB-STREAMS_WQX-FW08OK084,34.97506,-97.832731
"29345",USGS-07331000,34.2334272,-96.9758447
"19558",OKWRB-STREAMS_WQX-310800020010-001AT,34.2335496,-96.976383
"19619",OKWRB-STREAMS_WQX-410400010010-001AT,33.8754592,-95.5018214
"19726",OKWRB-STREAMS_WQX-FW08OK098,33.884574,-95.924
"29356",USGS-07331600,33.8189912,-96.5633264
"29423",USGS-07337000,33.5519444,-94.0411111
"19607",OKWRB-STREAMS_WQX-410200010200-001AT,33.9413067,-94.7593875
"19608",OKWRB-STREAMS_WQX-410200010200-002AT,33.935958,-94.8286453
"29498",USGS-07341301,33.6912314,-93.9649107
"15237",ARDEQH2O_WQX-RED0002,33.9196,-94.3874
"15240",ARDEQH2O_WQX-RED0009,33.089762,-93.858699
"15254",ARDEQH2O_WQX-RED0045,33.36183,-93.70319
"29526",USGS-07350500,32.0126613,-93.3529502
"29509",USGS-07344410,32.5493174,-93.7643458
"16906",LADEQWPD_WQX-0120,32.501468,-93.708829
"29525",USGS-07349990,32.1948809,-93.4646191
"17059",LADEQWPD_WQX-1185,31.802538,-93.164421
"29533",USGS-07355130,31.3940668,-92.6673687
"29531",USGS-07351930,31.8182187,-93.0848858
"29522",USGS-07347950,32.7001451,-93.9107365
"29523",USGS-07348000,32.6459805,-93.8779585
"16915",LADEQWPD_WQX-0270,32.521966,-93.760169
"29520",USGS-07346085,32.6963889,-94.1877778
"29670",USGS-08025360,31.1737991,-93.5660077
"29666",USGS-08022500,31.9723895,-94.0063014
"29671",USGS-08026000,31.06408,-93.5196165
"29675",USGS-08030500,30.3038168,-93.7437784
"29685",USGS-08041575,30.2416694,-94.119
"29680",USGS-08041000,30.3557638,-94.0932373
"29678",USGS-08040500,30.7935357,-94.1746355
"29679",USGS-08040600,30.7910358,-94.1510237
"29677",USGS-08033500,31.025,-94.3994444
"29712",USGS-08049500,32.7625,-96.9944444
"29733",USGS-08053000,33.0456773,-96.9611173
"29721",USGS-08050500,33.3865035,-97.0850105
"29736",USGS-08056110,32.8092954,-96.906671
"29772",USGS-08062700,32.1476525,-96.1024708
"29769",USGS-08062500,32.4265299,-96.4630415
"29744",USGS-08057448,32.6176342,-96.6222148
"29742",USGS-08057410,32.7076314,-96.7358319
"29739",USGS-08057055,32.7521361,-96.7825528
"29737",USGS-08056400,32.7979067,-96.8736145
"29775",USGS-08063025,32.0923776,-96.0769137
"29801",USGS-08066000,30.8593551,-95.39883
"29808",USGS-08067000,30.0577154,-94.8182567
"29807",USGS-08066500,30.4252067,-94.8507622
"29877",USGS-08080500,33.0081577,-100.1806589
"29878",USGS-08082000,33.3339801,-100.2381622
"29884",USGS-08088000,33.0242838,-98.6439481
"29885",USGS-08091000,32.2590319,-97.7025268
"29920",USGS-08110200,30.359175,-96.1549028
"29898",USGS-08098290,31.134071,-96.8249826
"29925",USGS-08116650,29.3496858,-95.5824448
"29924",USGS-08114000,29.5824589,-95.7577275
"31862",USGS-294617096021200,29.7713833,-96.0366667
"29922",USGS-08111500,30.1291063,-96.1877387
"29932",USGS-08147000,31.2179451,-98.564484
"29941",USGS-08154510,30.391868,-97.9080665
"29958",USGS-08158650,30.2079893,-97.6377794
"29971",USGS-08160700,29.7194004,-96.5713609
"29970",USGS-08159200,30.1046615,-97.3194368
"29972",USGS-08162000,29.3091367,-96.1038482
"30095",USGS-08220000,37.6886111,-106.4598611
"15775",CORIVWCH_WQX-133,37.6887969,-106.4598929
"32663",USGS-374900106545100,37.816667,-106.9147677
"30098",USGS-08251500,37.0786111,-105.7569444
"8559",21NMEX_WQX-28RGrand711.0,37.078511,-105.757112
"15780",CORIVWCH_WQX-143,37.411098,-105.78152
"15779",CORIVWCH_WQX-138,37.5827283,-106.0940173
"15776",CORIVWCH_WQX-134,37.685249,-106.3507485
"15778",CORIVWCH_WQX-137,37.6093587,-106.1493552
"15777",CORIVWCH_WQX-136,37.6240073,-106.2042332
"30111",USGS-08313000,35.8745,-106.1424444
"8553",21NMEX_WQX-28RGrand565.5,36.0079,-106.07288
"8554",21NMEX_WQX-28RGrand579.7,36.11991,-106.04412
"8555",21NMEX_WQX-28RGrand598.2,36.21581,-105.91879
"30104",USGS-08276500,36.3200333,-105.7544444
"8556",21NMEX_WQX-28RGrand622.5,36.3404,-105.7311
"8565",21NMEX_WQX-28RPuebT000.1,36.33916,-105.73045
"8557",21NMEX_WQX-28RGrand646.0,36.5344,-105.7094
"8558",21NMEX_WQX-28RGrand659.5,36.6485,-105.694
"30110",USGS-08290000,36.0735556,-106.1116944
"20221",SANFELIPE_WQX-Site10,35.3803669,-106.4988583
"30116",USGS-08319000,35.4445833,-106.4398333
"20223",SANFELIPE_WQX-Site8,35.4255914,-106.4498569
"20222",SANFELIPE_WQX-Site7,35.4442042,-106.4397094
"20220",SANFELIPE_WQX-Site1,35.4786642,-106.4022492
"30112",USGS-08313268,35.78086,-106.2064146
"30115",USGS-08317400,35.618,-106.3239444
"20214",SANDIAWQ_WQX-RG005,35.282643,-106.597445
"20213",SANDIAWQ_WQX-RG003,35.30767,-106.56212
"20212",SANDIAWQ_WQX-RG002,35.307767,-106.561942
"30136",USGS-08332010,34.4170091,-106.800581
"30141",USGS-08354900,34.2563889,-106.8908333
"20219",SANDIAWQ_WQX-RG013,35.197622,-106.64117
"20215",SANDIAWQ_WQX-RG007,35.2605579,-106.595625
"30135",USGS-08331000,34.9205556,-106.6788889
"32248",USGS-345956106411210,34.9989379,-106.6872477
