"","MonitoringLocationIdentifier","lat","lon"
"462","11NPSWRD_WQX-BADL_NGPN_S310",43.9103333,-102.4129333
"463","11NPSWRD_WQX-BLCA_NPS_GR08",38.5935278,-107.7863889
"464","11NPSWRD_WQX-BLCA_NPS_RRC1",38.59375,-107.7875
"465","11NPSWRD_WQX-CACH_NEPA_CRY1",36.0536111,-108.9603611
"466","11NPSWRD_WQX-CACH_NEPA_TC1",36.3159722,-109.1279722
"467","11NPSWRD_WQX-CACH_NEPA_TC2",36.2811944,-109.1757778
"468","11NPSWRD_WQX-CACH_NEPA_TL1",36.2826389,-109.1645
"469","11NPSWRD_WQX-CACH_NEPA_WFC1",36.2138056,-109.0820833
"470","11NPSWRD_WQX-CACH_NEPA_WFC2",36.2142778,-109.0818889
"471","11NPSWRD_WQX-CACH_NEPA_WHY1",36.1420556,-109.0170556
"472","11NPSWRD_WQX-CACH_NEPA_WHY2",36.1278889,-109.1417222
"473","11NPSWRD_WQX-CANY_ERI_C1",38.2967222,-109.7867222
"474","11NPSWRD_WQX-CANY_ERI_C2",38.1927778,-109.8834722
"475","11NPSWRD_WQX-CANY_ERI_C3",38.1571111,-109.9315556
"476","11NPSWRD_WQX-CANY_ERI_C4",38.1134444,-109.9646111
"477","11NPSWRD_WQX-CANY_ERI_G1",38.1903056,-109.8889444
"478","11NPSWRD_WQX-CANY_ERI_HC2",38.1238611,-109.7477778
"479","11NPSWRD_WQX-CANY_ERI_IC15",38.2939444,-109.7827778
"480","11NPSWRD_WQX-CANY_ERI_IC6",38.152028,-109.624594
"481","11NPSWRD_WQX-CANY_ERI_LC14",38.0431944,-109.6410833
"482","11NPSWRD_WQX-CANY_ERI_LC15",38.1063611,-109.6140556
"483","11NPSWRD_WQX-CANY_ERI_RL1",38.1575,-109.9238056
"484","11NPSWRD_WQX-CANY_ERI_SC19",38.1688056,-109.7469167
"485","11NPSWRD_WQX-CANY_ERI_SC21",38.1940278,-109.7884167
"486","11NPSWRD_WQX-CANY_ERI_SC24",38.2115556,-109.8350278
"487","11NPSWRD_WQX-CARL_IMS_WC",35.2713611,-82.4508056
"488","11NPSWRD_WQX-CARL_IMS_WFMC",35.2642778,-82.4471667
"489","11NPSWRD_WQX-CHIS_NPS_L3",34.00525,-120.0906944
"490","11NPSWRD_WQX-CHIS_NPS_Q3",33.9701389,-119.99825
"491","11NPSWRD_WQX-CHIS_NPS_W3",33.9785833,-120.0496389
"492","11NPSWRD_WQX-CRLA_WQ01",42.8546,-121.988
"493","11NPSWRD_WQX-CRLA_WQ02",42.8279,-122.047
"494","11NPSWRD_WQX-CRLA_WQ03",42.8656,-122.086
"495","11NPSWRD_WQX-CRLA_WQ04",43.0695,-122.232
"496","11NPSWRD_WQX-CRLA_WQ05",42.8632,-122.029
"497","11NPSWRD_WQX-CRLA_WQ06",42.8671,-122.144
"498","11NPSWRD_WQX-CRLA_WQ07",42.8798,-122.097
"499","11NPSWRD_WQX-CRLA_WQ08",42.8868,-122.281
"500","11NPSWRD_WQX-CRLA_WQ09",42.8794,-122.039
"501","11NPSWRD_WQX-CRLA_WQ10",42.8463,-122.136
"502","11NPSWRD_WQX-CRLA_WQ11",42.9395,-122.274
"503","11NPSWRD_WQX-CRLA_WQ12",42.9113,-122.278
"504","11NPSWRD_WQX-CRLA_WQ13",42.7938,-122.071
"505","11NPSWRD_WQX-CRLA_WQ14",42.8947,-122.137
"506","11NPSWRD_WQX-CRLA_WQ15",42.929,-122.198
"507","11NPSWRD_WQX-CRLA_WQ16",42.9144,-122.209
"508","11NPSWRD_WQX-CRLA_WQ17",42.8577,-122.012
"509","11NPSWRD_WQX-CRLA_WQ19",42.9867,-122.28
"510","11NPSWRD_WQX-CRLA_WQ21",42.8861,-122.034
"511","11NPSWRD_WQX-CRLA_WQ22",42.8385,-122.13
"512","11NPSWRD_WQX-CRLA_WQ26",42.8794,-122.137
"513","11NPSWRD_WQX-CRLA_WQ28",42.8912,-122.189
"514","11NPSWRD_WQX-CRLA_WQ29",42.8478,-121.981
"515","11NPSWRD_WQX-CRLA_WQ30",42.8236,-122.042
"516","11NPSWRD_WQX-CRLA_WQ31",42.8618,-122.079
"517","11NPSWRD_WQX-CRLA_WQ33",42.86,-122.014
"518","11NPSWRD_WQX-CRLA_WQ34",42.8752,-122.138
"519","11NPSWRD_WQX-CRLA_WQ38",42.8941,-122.167
"520","11NPSWRD_WQX-CRLA_WQ39",42.9258,-122.218
"521","11NPSWRD_WQX-CRMO_NPS_BCC_1",43.481,-113.6565556
"522","11NPSWRD_WQX-CRMO_NPS_BCC_2",43.4793889,-113.6520833
"523","11NPSWRD_WQX-CRMO_NPS_BCC_3",43.4699444,-113.6393333
"524","11NPSWRD_WQX-CRMO_NPS_LCC_1",43.4900556,-113.5999444
"525","11NPSWRD_WQX-CRMO_NPS_LCC_2",43.4841667,-113.5877222
"526","11NPSWRD_WQX-CRMO_NPS_LCC_3",43.4770278,-113.5867778
"527","11NPSWRD_WQX-CRMO_NPS_LC_1",43.4789167,-113.5968889
"528","11NPSWRD_WQX-CRMO_NPS_LC_2",43.4761944,-113.5886667
"529","11NPSWRD_WQX-CURE_BWQI_GR03",38.4532222,-107.3349722
"530","11NPSWRD_WQX-CURE_BWQI_GR04",38.5043333,-107.0245278
"531","11NPSWRD_WQX-CURE_NPS_BC01",38.4193611,-107.4068889
"532","11NPSWRD_WQX-CURE_NPS_CB1A",38.2756389,-107.0963056
"533","11NPSWRD_WQX-CURE_NPS_CM08",38.4409722,-107.554
"534","11NPSWRD_WQX-CURE_NPS_CM10",38.4482222,-107.5533889
"535","11NPSWRD_WQX-CURE_NPS_CM12",38.4365556,-107.5475
"536","11NPSWRD_WQX-CURE_NPS_CUR2",38.4543611,-107.4183889
"537","11NPSWRD_WQX-CURE_NPS_CYC1",38.4962778,-107.5843889
"538","11NPSWRD_WQX-CURE_NPS_GR01",38.5255833,-107.6486111
"539","11NPSWRD_WQX-CURE_NPS_GR07",38.5203333,-106.9946111
"540","11NPSWRD_WQX-CURE_NPS_GR4A",38.4995,-107.0248056
"541","11NPSWRD_WQX-CURE_NPS_LF01",38.32425,-107.2268056
"542","11NPSWRD_WQX-CURE_NPS_NW06",38.4827222,-107.1158889
"543","11NPSWRD_WQX-CURE_NPS_NW11",38.4851111,-107.12
"544","11NPSWRD_WQX-CURE_NPS_PC01",38.4469444,-107.3443889
"545","11NPSWRD_WQX-CURE_NPS_SC09",38.4420833,-107.5578056
"546","11NPSWRD_WQX-CURE_NPS_STC1",38.4932222,-107.0598056
"547","11NPSWRD_WQX-CURE_NPS_WEC1",38.5059167,-107.2728056
"548","11NPSWRD_WQX-CUVA_NPS_BORU",41.2449197,-81.5444682
"549","11NPSWRD_WQX-CUVA_NPS_BRCR",41.2856847,-81.5623889
"550","11NPSWRD_WQX-CUVA_NPS_BRRO",41.3600547,-81.61168
"551","11NPSWRD_WQX-CUVA_NPS_CHCR",41.3170425,-81.5921286
"552","11NPSWRD_WQX-CUVA_NPS_CMAC",41.3070894,-81.5857583
"553","11NPSWRD_WQX-CUVA_NPS_CORU",41.2747725,-81.5687114
"554","11NPSWRD_WQX-CUVA_NPS_DIRU",41.2178783,-81.5519719
"555","11NPSWRD_WQX-CUVA_NPS_FURU",41.201325,-81.574158
"556","11NPSWRD_WQX-CUVA_NPS_HARU",41.2287264,-81.5082683
"557","11NPSWRD_WQX-CUVA_NPS_IRCR",41.1811347,-81.5842053
"558","11NPSWRD_WQX-CUVA_NPS_IRRO",41.1814775,-81.5835569
"559","11NPSWRD_WQX-CUVA_NPS_LARU",41.2115031,-81.5559589
"560","11NPSWRD_WQX-CUVA_NPS_OACR",41.2259831,-81.5580897
"561","11NPSWRD_WQX-CUVA_NPS_PECR",41.2389189,-81.5503645
"562","11NPSWRD_WQX-CUVA_NPS_RACR",41.2174859,-81.5620775
"563","11NPSWRD_WQX-CUVA_NPS_RORU",41.2083333,-81.5603336
"564","11NPSWRD_WQX-CUVA_NPS_SACR",41.3514283,-81.5924653
"565","11NPSWRD_WQX-CUVA_NPS_SARU",41.2259806,-81.5469875
"566","11NPSWRD_WQX-CUVA_NPS_SPCR",41.2656292,-81.5641392
"567","11NPSWRD_WQX-CUVA_NPS_SR_303",41.2411608,-81.550046
"568","11NPSWRD_WQX-CUVA_NPS_STRB",41.3192612,-81.5877108
"569","11NPSWRD_WQX-CUVA_NPS_STRO",41.3819619,-81.6234848
"570","11NPSWRD_WQX-CUVA_NPS_TICR",41.3645319,-81.6087172
"571","11NPSWRD_WQX-CUVA_NPS_UPSP",41.255908,-81.577686
"572","11NPSWRD_WQX-CUVA_NPS_YECR",41.1634511,-81.5762689
"573","11NPSWRD_WQX-DETO_NGPN_B110",44.5850667,-104.7040167
"574","11NPSWRD_WQX-EBLA_ISCO_3",48.3058333,-122.6186389
"575","11NPSWRD_WQX-EBLA_ISCO_4",48.2923889,-122.6932222
"576","11NPSWRD_WQX-EFMO_EMTC_MRLD9",43.2145,-91.0986944
"577","11NPSWRD_WQX-EFMO_EMTC_WRMR5",43.0001944,-91.0493056
"578","11NPSWRD_WQX-EFMO_EMTC_YRUMR",43.0936667,-91.1971944
"579","11NPSWRD_WQX-FLFO_NPS_GC1",38.8883333,-105.2656944
"580","11NPSWRD_WQX-FLFO_NPS_GC2",38.9271111,-105.28525
"581","11NPSWRD_WQX-FOLA_NGPN_D110",42.1997871,-104.5584793
"582","11NPSWRD_WQX-FOLA_NGPN_L110",42.2023667,-104.5483667
"583","11NPSWRD_WQX-FOLA_NGPN_L210",42.2014167,-104.53836
"584","11NPSWRD_WQX-FOLA_NGPN_P110",42.2024155,-104.5297318
"585","11NPSWRD_WQX-FOUS_NGPN_M110",47.9936167,-104.03965
"586","11NPSWRD_WQX-FRSP_GMU_BP1",38.2403333,-77.3721667
"587","11NPSWRD_WQX-FRSP_GMU_BP2",38.2408611,-77.3719444
"588","11NPSWRD_WQX-FRSP_GMU_BP3",38.2406944,-77.3729167
"589","11NPSWRD_WQX-FRSP_GMU_BP4",38.2410278,-77.3721667
"590","11NPSWRD_WQX-FRSP_GMU_CF1",38.2840278,-77.6469722
"591","11NPSWRD_WQX-FRSP_GMU_CF2",38.2859722,-77.6478611
"592","11NPSWRD_WQX-FRSP_GMU_HG1",38.3015278,-77.6496667
"593","11NPSWRD_WQX-FRSP_GMU_HG2",38.3020556,-77.6493611
"594","11NPSWRD_WQX-FRSP_GMU_SC1",38.2146111,-77.5909444
"595","11NPSWRD_WQX-FRSP_GMU_SC2",38.2133056,-77.5915833
"596","11NPSWRD_WQX-GLCA_ERI_C5",38.0075556,-110.0715833
"597","11NPSWRD_WQX-GOGA_NPS_5",37.87075,-122.5836667
"598","11NPSWRD_WQX-GOGA_NPS_9",37.8644722,-122.57325
"599","11NPSWRD_WQX-GOGA_PWA_1",37.8748333,-122.5820556
"600","11NPSWRD_WQX-GOGA_PWA_2",37.8663889,-122.5774444
"601","11NPSWRD_WQX-GOGA_PWA_3",37.8632778,-122.5736111
"602","11NPSWRD_WQX-GOGA_PWA_5",37.8628889,-122.5706389
"603","11NPSWRD_WQX-GOGA_PWA_6",37.8620556,-122.5732778
"604","11NPSWRD_WQX-GRBA_OSU_BAK4",38.9907778,-114.2055833
"605","11NPSWRD_WQX-GRBA_OSU_LEH4",39.0097222,-114.2065833
"606","11NPSWRD_WQX-GRBA_OSU_MIL2",39.039532,-114.252227
"607","11NPSWRD_WQX-GRBA_OSU_PIN1",38.9950833,-114.3550556
"608","11NPSWRD_WQX-GRBA_OSU_RID1",38.9872222,-114.3551111
"609","11NPSWRD_WQX-GRBA_OSU_SBW2",38.8835,-114.1875556
"610","11NPSWRD_WQX-GRBA_OSU_SFBC",38.9739167,-114.2472222
"611","11NPSWRD_WQX-GRBA_OSU_SHI1",39.0053056,-114.3533889
"612","11NPSWRD_WQX-GRBA_OSU_SNA5",38.9188889,-114.1317222
"613","11NPSWRD_WQX-GRBA_OSU_STR3",39.06475,-114.2556111
"614","11NPSWRD_WQX-GRBA_OSU_TIMB",38.9724444,-114.2452222
"615","11NPSWRD_WQX-GRBA_OSU_WIL1",38.9481667,-114.3367222
"616","11NPSWRD_WQX-GRCA_NPS_BRIG02",36.0997222,-112.0938889
"617","11NPSWRD_WQX-GRCA_NPS_DEER01",36.3886111,-112.5083333
"618","11NPSWRD_WQX-GRCA_NPS_HAVA01",36.3066667,-112.7608333
"619","11NPSWRD_WQX-GRCA_NPS_KANA02",36.3947222,-112.6325
"620","11NPSWRD_WQX-GRCA_NPS_LAVA01",36.13925,-111.8181361
"621","11NPSWRD_WQX-GRCA_NPS_LCRV02",36.1919444,-111.7952778
"622","11NPSWRD_WQX-GRCA_NPS_PARI02",36.8641667,-111.5972222
"623","11NPSWRD_WQX-GRCA_NPS_ROYA06",36.1961111,-112.4508333
"624","11NPSWRD_WQX-GRCA_NPS_SHIN01",36.2372222,-112.3488889
"625","11NPSWRD_WQX-GRCA_NPS_TAPE01",36.3713889,-112.4686111
"626","11NPSWRD_WQX-GRPO_CSU_GPC1",47.9808889,-89.6994167
"627","11NPSWRD_WQX-GRPO_CSU_GPC3",47.9641111,-89.6838889
"628","11NPSWRD_WQX-GRPO_CSU_PC1",47.9930278,-89.7193333
"629","11NPSWRD_WQX-GRTE_AF_AC",43.6949444,-110.8054444
"630","11NPSWRD_WQX-GRTE_AF_GCA",43.7247778,-110.7811389
"631","11NPSWRD_WQX-GRTE_WM_AL1",43.7303889,-110.7814444
"632","11NPSWRD_WQX-GRTE_WM_BL1",43.71475,-110.7583056
"633","11NPSWRD_WQX-GRTE_WM_CRS1",43.8796389,-110.5661667
"634","11NPSWRD_WQX-GRTE_WM_CRS2",43.87825,-110.5675278
"635","11NPSWRD_WQX-GRTE_WM_CYG1",43.9026389,-110.6176389
"636","11NPSWRD_WQX-GRTE_WM_DL1",43.7324167,-110.7734444
"637","11NPSWRD_WQX-GRTE_WM_HL1",43.7930833,-110.7989722
"638","11NPSWRD_WQX-GRTE_WM_JNY1",43.7782778,-110.7303889
"639","11NPSWRD_WQX-GRTE_WM_JNY2",43.7655278,-110.7406389
"640","11NPSWRD_WQX-GRTE_WM_LGH1",43.8156111,-110.7531944
"641","11NPSWRD_WQX-GRTE_WM_LGH2",43.8121667,-110.7516944
"642","11NPSWRD_WQX-GRTE_WM_MTL1",43.8933333,-110.5263889
"643","11NPSWRD_WQX-GRTE_WM_OCN1",43.9075833,-110.5112222
"644","11NPSWRD_WQX-GRTE_WM_OCN4",43.9017778,-110.5006667
"645","11NPSWRD_WQX-GRTE_WM_OCN5",43.9148611,-110.5303333
"646","11NPSWRD_WQX-GRTE_WM_OCN7",43.9128611,-110.5149167
"647","11NPSWRD_WQX-GRTE_WM_PAC",43.8506389,-110.517
"648","11NPSWRD_WQX-GRTE_WM_PIL",43.9038056,-110.5863611
"649","11NPSWRD_WQX-GRTE_WM_PLP1",43.6488056,-110.8051111
"650","11NPSWRD_WQX-GRTE_WM_SOL1",43.7930833,-110.8473611
"651","11NPSWRD_WQX-GRTE_WM_SRBD",43.8579167,-110.5849167
"652","11NPSWRD_WQX-GRTE_WM_STG1",43.7975,-110.728
"653","11NPSWRD_WQX-GRTE_WM_SUR1",43.7287222,-110.7771667
"654","11NPSWRD_WQX-GRTE_WM_SWN1",43.8890278,-110.6276667
"655","11NPSWRD_WQX-GRTE_WM_SWN5",43.8838889,-110.6226111
"656","11NPSWRD_WQX-GRTE_WM_TGR1",43.7046111,-110.758
"657","11NPSWRD_WQX-GUCO_GSWRS_RC",36.1345556,-79.8376944
"658","11NPSWRD_WQX-HEHO_CSU_WBWC",41.67,-91.3444444
"659","11NPSWRD_WQX-HOME_CSU_1",40.2855833,-96.8409722
"660","11NPSWRD_WQX-HOME_CSU_2",40.2917222,-96.8317778
"661","11NPSWRD_WQX-HOME_NPS_1",40.2855833,-96.8409722
"662","11NPSWRD_WQX-JODR_WM_SRFR",44.0994444,-110.6668056
"663","11NPSWRD_WQX-JOFL_L1_1",40.3427979,-78.7743523
"664","11NPSWRD_WQX-JOFL_L1_2",40.3432547,-78.7742196
"665","11NPSWRD_WQX-JOFL_L1_3",40.3465183,-78.7724875
"666","11NPSWRD_WQX-JOFL_L1_4",40.3488769,-78.775212
"667","11NPSWRD_WQX-JOFL_L1_5",40.3489987,-78.7754553
"668","11NPSWRD_WQX-KNRI_NGPN_K110",47.3312667,-101.3760667
"669","11NPSWRD_WQX-KNRI_NGPN_M110",47.3585625,-101.3584442
"670","11NPSWRD_WQX-KNRI_NGPN_M210",47.3258333,-101.37085
"671","11NPSWRD_WQX-LAVO_WQ01",40.4866,-121.435
"672","11NPSWRD_WQX-LAVO_WQ04",40.5269,-121.488
"673","11NPSWRD_WQX-LAVO_WQ05",40.5023,-121.443
"674","11NPSWRD_WQX-LAVO_WQ08",40.5525,-121.443
"675","11NPSWRD_WQX-LAVO_WQ09",40.5017,-121.468
"676","11NPSWRD_WQX-LAVO_WQ10",40.4351,-121.479
"677","11NPSWRD_WQX-LAVO_WQ12",40.5159,-121.456
"678","11NPSWRD_WQX-LAVO_WQ13",40.4861,-121.42
"679","11NPSWRD_WQX-LAVO_WQ15",40.5351,-121.559
"680","11NPSWRD_WQX-LAVO_WQ17",40.461,-121.46
"681","11NPSWRD_WQX-LAVO_WQ20",40.5437,-121.492
"682","11NPSWRD_WQX-LAVO_WQ21",40.4916,-121.476
"683","11NPSWRD_WQX-LAVO_WQ23",40.504,-121.54
"684","11NPSWRD_WQX-LAVO_WQ24",40.515,-121.456
"685","11NPSWRD_WQX-LAVO_WQ25",40.4658,-121.416
"686","11NPSWRD_WQX-LAVO_WQ27",40.5357,-121.562
"687","11NPSWRD_WQX-LAVO_WQ29",40.5056,-121.449
"688","11NPSWRD_WQX-LAVO_WQ32",40.538,-121.441
"689","11NPSWRD_WQX-LAVO_WQ33",40.4592,-121.45
"690","11NPSWRD_WQX-LAVO_WQ36",40.5331,-121.446
"691","11NPSWRD_WQX-LAVO_WQ37",40.461,-121.476
"692","11NPSWRD_WQX-LAVO_WQ40",40.5322,-121.448
"693","11NPSWRD_WQX-LAVO_WQ45",40.5025,-121.436
"694","11NPSWRD_WQX-LEWI_BIST_CB1",46.1768611,-123.6998333
"695","11NPSWRD_WQX-LEWI_NPS_ALCR",46.1336667,-123.8829444
"696","11NPSWRD_WQX-LEWI_NPS_COCR",46.1371944,-123.8838611
"697","11NPSWRD_WQX-LEWI_NPS_SACR",46.1363889,-123.8833333
"698","11NPSWRD_WQX-LEWI_NPS_SBSL",46.1288889,-123.8773056
"699","11NPSWRD_WQX-LEWI_TET_LCR1",46.1338056,-123.8759444
"700","11NPSWRD_WQX-LYJO_LCRA_1320",30.272003,-98.547
"701","11NPSWRD_WQX-LYJO_LCRA_281",30.2872,-98.3956
"702","11NPSWRD_WQX-MANA_NPS_01",38.8078333,-77.5655278
"703","11NPSWRD_WQX-MANA_NPS_02",38.8016111,-77.54975
"704","11NPSWRD_WQX-MANA_NPS_03",38.8013333,-77.5495556
"705","11NPSWRD_WQX-MANA_NPS_04",38.8084722,-77.5433333
"706","11NPSWRD_WQX-MANA_NPS_05",38.8141389,-77.5444444
"707","11NPSWRD_WQX-MANA_NPS_06",38.8174444,-77.5283611
"708","11NPSWRD_WQX-MANA_NPS_07",38.8228889,-77.5162778
"709","11NPSWRD_WQX-MANA_NPS_08",38.81125,-77.5105278
"710","11NPSWRD_WQX-MANA_NPS_09",38.842,-77.5371389
"711","11NPSWRD_WQX-MANA_NPS_10",38.8115833,-77.4921111
"712","11NPSWRD_WQX-MNRR_NGPN_M110",42.771,-97.9956333
"713","11NPSWRD_WQX-MNRR_NGPN_M210",42.8518667,-97.24635
"714","11NPSWRD_WQX-MNRR_NGPN_M310",42.7715167,-97.1094
"715","11NPSWRD_WQX-NACE_PC85_UP_A",38.6945,-77.0435
"716","11NPSWRD_WQX-NACE_PC85_UP_B",38.6908056,-77.0530278
"717","11NPSWRD_WQX-NACE_PC85_UP_C",38.68575,-77.0816944
"718","11NPSWRD_WQX-NATR_MSDEQ_SW1",33.4308889,-89.2947778
"719","11NPSWRD_WQX-NATR_MSDEQ_SW2",33.4230278,-89.2710278
"720","11NPSWRD_WQX-NATR_MSDEQ_SW3",33.4311111,-89.1597222
"721","11NPSWRD_WQX-NATR_MSDEQ_SW4",33.3558056,-89.2326389
"722","11NPSWRD_WQX-NATR_MSDEQ_SW5",33.3981389,-89.2740556
"723","11NPSWRD_WQX-NATR_MSDEQ_SW6",33.4091667,-89.2304167
"724","11NPSWRD_WQX-NATR_MSDEQ_SW7",33.3730278,-89.2570278
"725","11NPSWRD_WQX-NETN_ACAD_18",44.3776,-68.2451
"726","11NPSWRD_WQX-NETN_ACAD_21",44.3103,-68.3356
"727","11NPSWRD_WQX-NETN_ACAD_22",44.4118,-68.2731
"728","11NPSWRD_WQX-NETN_ACAD_23",44.3219,-68.255
"729","11NPSWRD_WQX-NETN_ACAD_24",44.3765,-68.2456
"730","11NPSWRD_WQX-NETN_ACAD_25",44.2788,-68.3578
"731","11NPSWRD_WQX-NETN_ACAD_26",44.365,-68.2724
"732","11NPSWRD_WQX-NETN_ACAD_54",44.3448,-68.217
"733","11NPSWRD_WQX-NETN_ACAD_55",44.3316,-68.2801
"734","11NPSWRD_WQX-NETN_ACAD_56",44.4108,-68.2518
"735","11NPSWRD_WQX-NETN_ACAD_57",44.3183,-68.3167
"736","11NPSWRD_WQX-NETN_ACAD_58",44.2749,-68.3514
"737","11NPSWRD_WQX-NETN_ACAD_59",44.2776,-68.368
"738","11NPSWRD_WQX-NETN_ACAD_60",44.3101,-68.2222
"739","11NPSWRD_WQX-NETN_ACAD_61",44.2993,-68.2416
"740","11NPSWRD_WQX-NETN_ACAD_62",44.3327,-68.2068
"741","11NPSWRD_WQX-NETN_ACAD_63",44.3731,-68.2222
"742","11NPSWRD_WQX-NETN_ACAD_64",44.3503,-68.2901
"743","11NPSWRD_WQX-NETN_ACAD_65",44.3392,-68.3012
"744","11NPSWRD_WQX-NETN_ACAD_66",44.3502,-68.2411
"745","11NPSWRD_WQX-NETN_ACAD_67",44.3312,-68.3783
"746","11NPSWRD_WQX-NETN_MABI_28",43.6349,-72.5294
"747","11NPSWRD_WQX-NETN_MIMA_29",42.4529,-71.3042
"748","11NPSWRD_WQX-NETN_MIMA_30",42.4628,-71.3514
"749","11NPSWRD_WQX-NETN_MIMA_31",42.469,-71.3506
"750","11NPSWRD_WQX-NETN_ROVA_05",41.7888,-73.9456
"751","11NPSWRD_WQX-NETN_ROVA_06",41.7642,-73.9398
"752","11NPSWRD_WQX-NETN_ROVA_46",41.7955,-73.9391
"753","11NPSWRD_WQX-NETN_ROVA_47",41.7629,-73.9205
"754","11NPSWRD_WQX-NETN_ROVA_48",41.77,-73.9383
"755","11NPSWRD_WQX-NETN_ROVA_49",41.7623,-73.8996
"756","11NPSWRD_WQX-NETN_SAGA_69",43.5019,-72.3708
"757","11NPSWRD_WQX-NETN_SAGA_70",43.5033,-72.3791
"758","11NPSWRD_WQX-NETN_SAIR_19",42.4694,-71.0072
"759","11NPSWRD_WQX-NETN_SAIR_20",42.4689,-71.0077
"760","11NPSWRD_WQX-NETN_SARA_07",42.9772,-73.631
"761","11NPSWRD_WQX-NETN_SARA_08",42.9974,-73.6486
"762","11NPSWRD_WQX-NETN_SARA_09",42.989,-73.6256
"763","11NPSWRD_WQX-NETN_SARA_10",43.0058,-73.6173
"764","11NPSWRD_WQX-NIOB_NGPN_B110",42.9015167,-100.3624833
"765","11NPSWRD_WQX-NIOB_NGPN_F210",42.9009666,-100.4656333
"766","11NPSWRD_WQX-NIOB_NGPN_N110",42.9016666,-100.3620167
"767","11NPSWRD_WQX-NIOB_NGPN_N310",42.7345166,-99.74315
"768","11NPSWRD_WQX-NIOB_NGPN_S210",42.88866,-100.31561
"769","11NPSWRD_WQX-OBED_DEC_DC",36.05925,-84.7923056
"770","11NPSWRD_WQX-OBED_DEC_ER",35.98325,-84.5746667
"771","11NPSWRD_WQX-OBED_DEC_OR",36.0726111,-84.9029167
"772","11NPSWRD_WQX-OBED_DEC_WC",36.1839167,-84.7985
"773","11NPSWRD_WQX-OCMU_FRUS_1",32.8962222,-83.6622778
"774","11NPSWRD_WQX-OCMU_WNC_H11",32.8772222,-83.6094444
"775","11NPSWRD_WQX-OCMU_WNC_H18",32.9732778,-83.6191667
"776","11NPSWRD_WQX-OCMU_WNC_I16",32.8290556,-83.6046389
"777","11NPSWRD_WQX-OCMU_WNC_JVR",32.8520278,-83.5934167
"778","11NPSWRD_WQX-OLYM_NPS_SD1",47.9670278,-123.8595
"779","11NPSWRD_WQX-OLYM_NPS_SD3",47.9689444,-123.8608889
"780","11NPSWRD_WQX-OLYM_NPS_SD5",47.9713333,-123.8656111
"781","11NPSWRD_WQX-ORCA_WQ01",42.0982,-123.413
"782","11NPSWRD_WQX-ORCA_WQ02",42.1047,-123.39
"783","11NPSWRD_WQX-ORCA_WQ03",42.0932,-123.416
"784","11NPSWRD_WQX-OZAR_NPS_17BR",37.0561111,-91.6697222
"785","11NPSWRD_WQX-OZAR_NPS_AKEB",37.3763889,-91.5458333
"786","11NPSWRD_WQX-OZAR_NPS_ALLB",37.1475,-91.4394444
"787","11NPSWRD_WQX-OZAR_NPS_BSAC",36.9525,-90.9722222
"788","11NPSWRD_WQX-OZAR_NPS_EMBR",37.1547222,-91.3586111
"789","11NPSWRD_WQX-OZAR_NPS_EMJF",37.1508333,-91.3480556
"790","11NPSWRD_WQX-OZAR_NPS_EMTR",37.1713889,-91.3369444
"791","11NPSWRD_WQX-OZAR_NPS_JFNP",37.0768056,-91.7319167
"792","11NPSWRD_WQX-OZAR_NPS_JFSP",37.0767778,-91.7323056
"793","11NPSWRD_WQX-OZAR_NPS_PMAC",37.1816667,-91.1769444
"794","11NPSWRD_WQX-OZAR_NPS_PMBC",37.1808333,-91.1744444
"795","11NPSWRD_WQX-OZAR_NPS_PULB",37.3322222,-91.4713889
"796","11NPSWRD_WQX-OZAR_NPS_ROUL",37.2794444,-91.4044444
"797","11NPSWRD_WQX-OZAR_NPS_SHNB",37.1711111,-91.3005556
"798","11NPSWRD_WQX-OZAR_NPS_TRCR",37.1891667,-91.2708333
"799","11NPSWRD_WQX-OZAR_NPS_TRJF",37.1894444,-91.2791667
"800","11NPSWRD_WQX-OZAR_NPS_VBBR",36.99,-91.0152778
"801","11NPSWRD_WQX-PECO_GZJ_G1",35.6093611,-105.7688333
"802","11NPSWRD_WQX-PECO_GZJ_G2",35.5769444,-105.7582778
"803","11NPSWRD_WQX-PECO_GZJ_G3",35.5679444,-105.7215556
"804","11NPSWRD_WQX-PECO_GZJ_G4",35.5636111,-105.6952778
"805","11NPSWRD_WQX-PECO_GZJ_G6",35.5348611,-105.6707222
"806","11NPSWRD_WQX-PINN_NPS_BGBR1",36.4822173,-121.1797816
"807","11NPSWRD_WQX-PINN_NPS_BGBR3",36.4832778,-121.1762264
"808","11NPSWRD_WQX-PINN_NPS_BGUMS",36.4782954,-121.1844365
"809","11NPSWRD_WQX-PINN_NPS_CCRBR",36.4869681,-121.1694067
"810","11NPSWRD_WQX-PINN_NPS_LCCRE",36.4729058,-121.154218
"811","11NPSWRD_WQX-PINN_NPS_LCSRE",36.46102,-121.156944
"812","11NPSWRD_WQX-PINN_NPS_NFNWT",36.5229335,-121.2150311
"813","11NPSWRD_WQX-PINN_NPS_NFWFO",36.5021073,-121.1812822
"814","11NPSWRD_WQX-PINN_NPS_SCAQS",36.484999,-121.154515
"815","11NPSWRD_WQX-PINN_NPS_SCH25",36.5178877,-121.1358837
"816","11NPSWRD_WQX-PINN_NPS_WFCRS",36.4930471,-121.2093276
